Male,People 's Republic of China,28,Employed full-time,,,Yes,,Programmer,Perfectly,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Computer Science,3 to 5 years,"Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",40,30,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Vietnam,21,"Not employed, but looking for work",,,,,,,,Python,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Arxiv,Blogs,College/University,Newsletters,Online courses,Textbook,YouTube Videos",Very useful,Very useful,Not Useful,,,,,Somewhat useful,,,Very useful,,,,Very useful,,,Very useful,"FastML Blog,O'Reilly Data Newsletter,R Bloggers Blog Aggregator",< 1 year,Necessary,Necessary,Necessary,,Nice to have,Necessary,Necessary,Nice to have,Nice to have,Necessary,,,,"Coursera,DataCamp,edX","Basic laptop (Macbook),Laptop + Cloud service (AWS, Azure, GCE ...)",2 - 10 hours,Online Courses and Certifications,No,Bachelor's degree,Computer Science,Less than a year,"DBA/Database Engineer,Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",40,50,0,10,0,0,"Recommendation Engines,Supervised Machine Learning (Tabular Data)","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Support Vector Machines (SVMs)",High school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,1-2,,,,,,,,,,,,,,,,
Male,France,24,"Not employed, but looking for work",,,,,,,,Python,Deep learning,R,University/Non-profit research group websites,Friends network,,,,,,Very useful,,,,,,,,,,,,,,3-5 years,Unnecessary,Unnecessary,Unnecessary,Unnecessary,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,,,,,Basic laptop (Macbook),2 - 10 hours,Kaggle Competitions,Yes,Master's degree,Mathematics or statistics,1 to 2 years,"Engineer,Programmer,Researcher",Self-taught,70,0,0,30,0,0,Supervised Machine Learning (Tabular Data),"Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Evolutionary Approaches,Logistic Regression","Some college/university study, no bachelor's degree",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,3-5,,,,,,,,,,,,,,,,
Male,South Korea,26,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by company that makes advanced analytic software,TensorFlow,Monte Carlo Methods,Python,I collect my own data (e.g. web-scraping),"Online courses,Textbook",,,,,,,,,,,Very useful,,,,Very useful,,,,,,,,,,,,,,,,,,,,,,,,Bachelor's degree,A social science,Less than a year,"Data Analyst,Other","Online courses (coursera, udemy, edx, etc.)",10,30,60,0,0,0,"Natural Language Processing,Recommendation Engines",Logistic Regression,A bachelor's degree,Technology,10 to 19 employees,Increased significantly,Less than one year,A career fair or on-campus recruiting event,Not at all important,Analyze and understand data to influence product or business decisions,GPU accelerated Workstation,"Text data,Relational data",Sometimes,10GB,Regression/Logistic Regression,"Amazon Web services,Jupyter notebooks,NoSQL,R,Unix shell / awk",,Sometimes,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,Most of the time,,,,,,Often,,,,,,,,,,,,,,,Sometimes,,,,"A/B Testing,Cross-Validation,Data Visualization,Logistic Regression,Prescriptive Modeling,Text Analytics",Sometimes,,,,,Often,Often,,,,,,,,,Most of the time,,,,,,Most of the time,,,,,,,Often,,,,,70,20,5,0,5,0,Enough to explain the algorithm to someone non-technical,"Did not instrument data useful for scientific analysis and decision-making,Difficulties in deployment/scoring,Explaining data science to others,Lack of data science talent in the organization,Privacy issues",,,Often,Sometimes,,Often,,,Most of the time,,,,,,,,Sometimes,,,,,,10-25% of projects,More external than internal,Standalone Team,,,Document-oriented (e.g. MongoDB/Elasticsearch),Commercial Data Platform,,Bitbucket,,30000,,I was not employed 3 years ago,8,,,,,,,,,,,,,,,,,,
Male,India,39,Employed full-time,,,Yes,,Programmer,Fine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Master's degree,Mathematics or statistics,1 to 2 years,"Engineer,Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",0,95,5,0,0,0,"Natural Language Processing,Supervised Machine Learning (Tabular Data)",Logistic Regression,A bachelor's degree,Technology,"1,000 to 4,999 employees",Increased significantly,1-2 years,A general-purpose job board,Not at all important,Build prototypes to explore applying machine learning to new areas,Workstation + Cloud service,Text data,Rarely,10GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,,26,Employed full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,South Africa,27,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by professional services/consulting firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bachelor's degree,Mathematics or statistics,3 to 5 years,"Data Analyst,Statistician",Work,40,20,40,0,0,0,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Logistic Regression,Neural Networks - RNNs,Support Vector Machines (SVMs)",High school,Technology,20 to 99 employees,Increased slightly,Don't know,An external recruiter or headhunter,Very important,Build prototypes to explore applying machine learning to new areas,"Laptop + Cloud service (AWS, Azure, GCE ...),Laptop or Workstation and private datacenters",Relational data,,1GB,"Decision Trees,Ensemble Methods,Neural Networks,Random Forests,Regression/Logistic Regression,RNNs","Microsoft Azure Machine Learning,Microsoft R Server (Formerly Revolution Analytics),R,SQL",,,,,,,,,,,,,,,,,,,,,,Rarely,,Often,,,,,,,,,Most of the time,,,,,,,,,Most of the time,,,,,,,,,,"Association Rules,kNN and Other Clustering,Logistic Regression,Neural Networks,PCA and Dimensionality Reduction,Prescriptive Modeling,Random Forests,RNNs,Time Series Analysis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United Kingdom,28,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by a company that doesn't perform advanced analytics,Google Cloud Compute,Deep learning,Python,University/Non-profit research group websites,"Blogs,Official documentation,Online courses,Personal Projects,Stack Overflow Q&A",,Very useful,,,,,,,,Somewhat useful,Somewhat useful,Very useful,,Very useful,,,,,"Data Machina Newsletter,Other (Separate different answers with semicolon)",,,,,,,,,,,,,,,,,,,,Doctoral degree,Mathematics or statistics,3 to 5 years,"Data Scientist,Researcher",Self-taught,45,10,45,0,0,0,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Time Series",Hidden Markov Models HMMs,A bachelor's degree,Other,"1,000 to 4,999 employees",Increased significantly,Less than one year,Some other way,Very important,Analyze and understand data to influence product or business decisions,Basic laptop (Macbook),Text data,Most of the time,1GB,"Regression/Logistic Regression,Other","Jupyter notebooks,Python,SQL,Tableau,Other",,,,,,,,,,,,,,,,,Sometimes,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,Most of the time,,,Sometimes,,,,Most of the time,,,"Cross-Validation,Logistic Regression,Natural Language Processing,Random Forests,Text Analytics,Time Series Analysis",,,,,,Most of the time,,,,,,,,,,Sometimes,,,Most of the time,,,,Often,,,,,,Most of the time,Sometimes,,,,70,10,5,10,5,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Lack of data science talent in the organization,Maintaining responsible expectations about the potential impact of data science projects,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",Most of the time,Most of the time,,,,,,,Often,,,,,Often,,,,,,Often,Sometimes,,51-75% of projects,More internal than external,IT Department,Acxiom,Lack of expertise,Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Commercial Data Platform,,Git,Sometimes,48000,,I was not employed 3 years ago,6,,,,,,,,,,,,,,,,,,
Male,Mexico,24,Employed part-time,,,Yes,,Software Developer/Software Engineer,Fine,Employed by a company that doesn't perform advanced analytics,Other,Anomaly Detection,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Blogs,Kaggle,Official documentation,Online courses,Stack Overflow Q&A,Textbook,YouTube Videos",,Very useful,,,,,Very useful,,,Somewhat useful,Very useful,,,Very useful,Very useful,,,Somewhat useful,"FastML Blog,Other (Separate different answers with semicolon)",,,,,,,,,,,,,,,,,,,Sort of (Explain more),Some college/university study without earning a bachelor's degree,Computer Science,Less than a year,"Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",45,45,5,0,5,0,"Computer Vision,Supervised Machine Learning (Tabular Data)","Decision Trees - Random Forests,Logistic Regression,Neural Networks - RNNs,Support Vector Machines (SVMs)",A bachelor's degree,Hospitality/Entertainment/Sports,20 to 99 employees,Stayed the same,Less than one year,"A friend, family member, or former colleague told me","N/A, I did not receive any formal education",Build prototypes to explore applying machine learning to new areas,Basic laptop (Macbook),Text data,,10MB,"Neural Networks,Random Forests,Regression/Logistic Regression,RNNs","Java,Jupyter notebooks,Python,TensorFlow,Unix shell / awk",,,,,,,,,,,,,,,Rarely,,Most of the time,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,Often,,Often,,,,"kNN and Other Clustering,Neural Networks,Random Forests,RNNs,Text Analytics",,,,,,,,,,,,,,Rarely,,,,,,Often,,,Often,,Often,,,,Most of the time,,,,,30,20,20,20,10,0,Enough to tune the parameters properly,"Company politics / Lack of management/financial support for a data science team,Dirty data,Lack of data science talent in the organization,Organization is small and cannot afford a data science team,Unavailability of/difficult access to data",Often,,,,Most of the time,,,,Most of the time,,,,,,,Most of the time,,,,,Often,,Less than 10% of projects,Entirely internal,IT Department,We don't use third party datasets,"correcting human mistakes like typos and that the data isn't stored centrally, I have to gather it from a lot of sources","Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",Other,GitHub repos contain them,Git,Most of the time,96200,MXN,Has increased 20% or more,8,,,,,,,,,,,,,,,,,,
Male,Russia,21,Employed part-time,,,Yes,,Computer Scientist,Fine,Employed by college or university,Microsoft Azure Machine Learning,Anomaly Detection,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"College/University,Conferences,Kaggle",,,Very useful,,Somewhat useful,,Very useful,,,,,,,,,,,,"O'Reilly Data Newsletter,The Analytics Dispatch Newsletter",,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,Computer Science,1 to 2 years,"Computer Scientist,Data Analyst,Programmer,Researcher,Statistician",University courses,10,20,30,30,10,0,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Time Series,Unsupervised Learning","Decision Trees - Random Forests,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",High school,Military/Security,Fewer than 10 employees,Stayed the same,6-10 years,An external recruiter or headhunter,Important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data","Basic laptop (Macbook),Traditional Workstation","Text data,Relational data",Sometimes,100MB,"CNNs,Neural Networks,Random Forests,Regression/Logistic Regression,SVMs,Other","C/C++,Mathematica,Python,SAS Base,SAS Enterprise Miner,SQL",,,,Sometimes,,,,,,,,,,,,,,,,Rarely,,,,,,,,,,,Most of the time,,,,,,,Sometimes,Sometimes,,,Sometimes,,,,,,,,,,"CNNs,Cross-Validation,Data Visualization,Decision Trees,kNN and Other Clustering,Natural Language Processing,Neural Networks,PCA and Dimensionality Reduction,Random Forests,SVMs,Text Analytics,Time Series Analysis",,,,Most of the time,,Sometimes,Most of the time,Often,,,,,,Often,,,,,Most of the time,Most of the time,Sometimes,,Often,,,,,Most of the time,Most of the time,Sometimes,,,,30,10,30,20,10,0,Enough to code it from scratch and it will run blazingly fast and be super efficient,"Dirty data,Organization is small and cannot afford a data science team",,,,,Often,,,,,,,,,,,Sometimes,,,,,,,100% of projects,Approximately half internal and half external,IT Department,,,"Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)","Email,Share Drive/SharePoint",,Git,Most of the time,60000,RUB,Has increased 20% or more,7,,,,,,,,,,,,,,,,,,
Male,Republic of China,35,Employed full-time,,,Yes,,Researcher,Perfectly,"Employed by professional services/consulting firm,Employed by college or university",Python,Social Network Analysis,C/C++/C#,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Conferences,Personal Projects",,,,,Somewhat useful,,,,,,,Very useful,,,,,,,"Becoming a Data Scientist Podcast,O'Reilly Data Newsletter",,,,,,,,,,,,,,,,,,,No,Doctoral degree,,3 to 5 years,Researcher,Self-taught,90,5,5,0,0,0,Supervised Machine Learning (Tabular Data),"Bayesian Techniques,Decision Trees - Random Forests,Ensemble Methods,Evolutionary Approaches,Logistic Regression,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs,Support Vector Machines (SVMs)","Some college/university study, no bachelor's degree",Academic,20 to 99 employees,Increased slightly,3-5 years,I was contacted directly by someone at the company (e.g. internal recruiter),Very important,Analyze and understand data to influence product or business decisions,Basic laptop (Macbook),Text data,Sometimes,<1MB,"Decision Trees,Neural Networks,Random Forests,Regression/Logistic Regression,SVMs","IBM SPSS Statistics,Java,KNIME (free version),MATLAB/Octave,Python,R,SAP BusinessObjects Predictive Analytics,SAS Base,SQL",,,,,,,,,,,,Sometimes,,,Often,,,,Often,,Most of the time,,,,,,,,,,Most of the time,,Most of the time,,,,Sometimes,Rarely,,,,Sometimes,,,,,,,,,,"Decision Trees,Ensemble Methods,Naive Bayes,Neural Networks,Prescriptive Modeling,Random Forests,RNNs,SVMs",,,,,,,,Most of the time,Most of the time,,,,,,,,,Most of the time,,Most of the time,,Often,Most of the time,,Often,,,Most of the time,,,,,,20,30,10,20,20,0,Enough to explain the algorithm to someone non-technical,"Did not instrument data useful for scientific analysis and decision-making,Lack of data science talent in the organization,Lack of funds to buy useful datasets from external sources,Organization is small and cannot afford a data science team,Privacy issues",,,Sometimes,,,,,,Often,Most of the time,,,,,,Most of the time,Most of the time,,,,,,51-75% of projects,More external than internal,Business Department,,,Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Commercial Data Platform,,Mercurial,Sometimes,,,Has increased 20% or more,3,,,,,,,,,,,,,,,,,,
Female,France,26,Employed full-time,,,Yes,,Researcher,Fine,"Employed by college or university,Employed by a company that performs advanced analytics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Doctoral degree,,Less than a year,"Business Analyst,Data Analyst,Programmer,Researcher,Statistician",Self-taught,50,0,50,0,0,0,"Supervised Machine Learning (Tabular Data),Survival Analysis","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Logistic Regression",High school,Academic,100 to 499 employees,Increased slightly,6-10 years,"A friend, family member, or former colleague told me",Somewhat important,Analyze and understand data to influence product or business decisions,"Laptop + Cloud service (AWS, Azure, GCE ...),Laptop or Workstation and private datacenters,Workstation + Cloud service",Text data,Most of the time,1GB,"Decision Trees,Gradient Boosted Machines,Regression/Logistic Regression","Impala,Java,NoSQL,Python,R,SAS Base,SAS Enterprise Miner,SQL",,,,,,,,,,,,,,Rarely,Rarely,,,,,,,,,,,,Sometimes,,,,Often,,Most of the time,,,,,Most of the time,Most of the time,,,Most of the time,,,,,,,,,,"A/B Testing,Cross-Validation,Decision Trees,Random Forests",Sometimes,,,,,Sometimes,,Most of the time,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,20,20,20,20,20,0,Enough to tune the parameters properly,"Difficulties in deployment/scoring,Dirty data,Lack of funds to buy useful datasets from external sources,Privacy issues",,,,Sometimes,Most of the time,,,,,Sometimes,,,,,,,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Poland,29,Employed full-time,,,Yes,,Data Analyst,Fine,Employed by government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Master's degree,Mathematics or statistics,3 to 5 years,Data Analyst,Work,70,0,20,0,10,0,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data)","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Logistic Regression,Support Vector Machines (SVMs)",High school,Government,"10,000 or more employees",Increased slightly,3-5 years,I visited the company's Web site and found a job listing there,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Sweden,27,Employed part-time,,,No,Yes,DBA/Database Engineer,Fine,Employed by a company that doesn't perform advanced analytics,R,Deep learning,Python,Google Search,"Arxiv,College/University",Very useful,,Very useful,,,,,,,,,,,,,,,,No Free Hunch Blog,< 1 year,Nice to have,Nice to have,Nice to have,,,,Nice to have,Nice to have,,,,,,,Gaming Laptop (Laptop + CUDA capable GPU),,Experience from work in a company related to ML,Sort of (Explain more),Bachelor's degree,Computer Science,Less than a year,Software Developer/Software Engineer,University courses,20,10,0,70,0,0,"Computer Vision,Recommendation Engines,Supervised Machine Learning (Tabular Data)","Decision Trees - Gradient Boosted Machines,Ensemble Methods,Logistic Regression,Neural Networks - RNNs,Support Vector Machines (SVMs)",,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Career fair or on-campus recruiting event,,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Very Important,Very Important,Somewhat important,Very Important,Somewhat important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Very Important
Male,India,28,I prefer not to say,Yes,"Yes, I'm focused on learning mostly data science skills",,,,,,MATLAB/Octave,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,University/Non-profit research group websites","College/University,Conferences,Friends network,Kaggle,Official documentation,YouTube Videos",,,Somewhat useful,,Very useful,Very useful,Very useful,,,Somewhat useful,,,,,,,,Somewhat useful,"FastML Blog,KDnuggets Blog,Statistical Modeling, Causal Inference, and Social Science Blog (Andrew Gelman)",3-5 years,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Unnecessary,Nice to have,,,,,"GPU accelerated Workstation,Workstation + Cloud service",2 - 10 hours,PhD,No,Doctoral degree,Computer Science,,"Computer Scientist,Software Developer/Software Engineer",University courses,NA,NA,NA,NA,NA,NA,"Computer Vision,Other (please specify; separate by semi-colon)","Bayesian Techniques,Support Vector Machines (SVMs)",A bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meeting with recruiters who've contacted you directly,0,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Very Important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not important,Not important,Very Important
Male,United States,24,"Not employed, but looking for work",,,,,,,,Python,Deep learning,Python,Google Search,"Blogs,Personal Projects,Stack Overflow Q&A,Textbook",,Somewhat useful,,,,,,,,,,Very useful,,Very useful,Somewhat useful,,,,O'Reilly Data Newsletter,< 1 year,Unnecessary,Nice to have,Necessary,Nice to have,Necessary,Necessary,Necessary,Nice to have,Unnecessary,Nice to have,,,,,Gaming Laptop (Laptop + CUDA capable GPU),2 - 10 hours,Experience from work in a company related to ML,No,Master's degree,Management information systems,1 to 2 years,I haven't started working yet,University courses,20,0,0,75,5,0,Time Series,,"Some college/university study, no bachelor's degree",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Searching general-purpose job board,11-15,Somewhat important,Not important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important,Not important,Not important,Somewhat important,Not important,Not important,Somewhat important,Very Important,Not important,Somewhat important
Male,India,26,"Independent contractor, freelancer, or self-employed",,,Yes,,Data Analyst,Perfectly,Self-employed,Spark / MLlib,,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Government website","Kaggle,Stack Overflow Q&A",,,,,,,Very useful,,,,,,,Very useful,,,,,"KDnuggets Blog,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,No,Master's degree,Computer Science,3 to 5 years,"Business Analyst,Data Analyst,Programmer,Researcher",University courses,10,5,30,35,15,5,"Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Support Vector Machines (SVMs)",A doctoral degree,Internet-based,,,,,Important,Build and/or run a machine learning service that operationally improves your product or workflows,Laptop or Workstation and private datacenters,"Text data,Relational data",Most of the time,1GB,"Decision Trees,Random Forests,Regression/Logistic Regression,SVMs","Python,R,SAS Base,SQL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,Most of the time,,,,,Most of the time,,,,Often,,,,,,,,,,"Data Visualization,Decision Trees,Neural Networks,Random Forests,Text Analytics,Time Series Analysis",,,,,,,Often,Often,,,,,,,,,,,,Most of the time,,,Often,,,,,,Most of the time,Most of the time,,,,45,20,10,10,15,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Dirty data",Often,,,,Sometimes,,,,,,,,,,,,,,,,,,10-25% of projects,More internal than external,Standalone Team,,,"Column-oriented relational (e.g. KDB/MariaDB),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Key-value store (e.g. Redis/Riak),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Company Developed Platform,,Bitbucket,Sometimes,700000,INR,I was not employed 3 years ago,7,,,,,,,,,,,,,,,,,,
Male,Spain,24,Employed full-time,,,Yes,,Data Scientist,Perfectly,Employed by a company that performs advanced analytics,Spark / MLlib,Deep learning,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,Government website","Kaggle,Online courses,Stack Overflow Q&A,Other",,,,,,,Very useful,,,,Very useful,,,Very useful,,,,,"Data Machina Newsletter,KDnuggets Blog,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,,Master's degree,Engineering (non-computer focused),1 to 2 years,"Data Analyst,Data Miner,Predictive Modeler",University courses,0,40,20,20,20,0,"Computer Vision,Recommendation Engines,Supervised Machine Learning (Tabular Data),Time Series","Decision Trees - Random Forests,Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A master's degree,Other,Fewer than 10 employees,Increased slightly,Less than one year,"A friend, family member, or former colleague told me",Very important,Build and/or run a machine learning service that operationally improves your product or workflows,Workstation + Cloud service,"Text data,Relational data",Always,1GB,"Decision Trees,Neural Networks,Random Forests,Regression/Logistic Regression","Amazon Web services,Google Cloud Compute,Hadoop/Hive/Pig,KNIME (commercial version),MATLAB/Octave,Microsoft Azure Machine Learning,NoSQL,Python,R,TensorFlow",,Often,,,,,,Rarely,Sometimes,,,,,,,,,Sometimes,,,Most of the time,Rarely,,,,,Often,,,,Most of the time,,Most of the time,,,,,,,,,,,,,Often,,,,,,"Association Rules,Collaborative Filtering,Cross-Validation,Data Visualization,Decision Trees,Logistic Regression,Neural Networks,PCA and Dimensionality Reduction,Random Forests,Recommender Systems,RNNs,Segmentation,SVMs,Time Series Analysis",,Often,,,Sometimes,Most of the time,Often,Often,,,,,,,,Often,,,,Often,Often,,Most of the time,Often,Often,Often,,Often,,Sometimes,,,,60,10,30,0,0,0,Enough to explain the algorithm to someone non-technical,"Dirty data,Organization is small and cannot afford a data science team,Privacy issues",,,,,Most of the time,,,,,,,,,,,Often,Most of the time,,,,,,Less than 10% of projects,More internal than external,IT Department,INE,Find data :/,"Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Company Developed Platform,,Generic non-cloud file sharing software (Email/Shared Server/etc.),Rarely,16000,EUR,Has increased 20% or more,8,,,,,,,,,,,,,,,,,,
